1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0,0,0,0,0,0,0,0,0,2,0,3,0,5,0,0,1,2,0,0,0,1,3,3,0,0,2,1,2,0,3,0,0,0,0,0,2,2,6711,2,0,0,0,0,1,1,2487,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,2,41,219950,2,0,0,0,0,1,1,9494.75,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,2,41,461169,2,0,1,0,0,1,1,24028.75,0
1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,1,2,3,0,1,0,0,0,0,0,0,0,0,1,0,3,11,1437,3,0,2,0,0,1,1,777,0
0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,3,0,0,2,1,1,1,2,1,0,1,2,0,0,0,0,1,0,1,4,5,755,4,1,0,0,0,1,1,658,0
0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,3,0,0,0,1,3,2,1,1,0,1,2,0,0,0,0,0,0,0,4,2,2155,4,0,0,0,1,2,1,856.25,0
2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,3,0,0,0,0,0,0,0,4,1,2378,4,0,3,0,0,1,1,474.75,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,11,131,2,0,0,0,2,3,1,0,0
0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,3,9,1325,3,0,0,0,0,1,1,1528.75,0
1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1148,3,0,3,0,0,1,1,272.5,0
0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,3,8,21555,3,0,0,0,1,2,1,8718.75,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,3,8339,3,0,0,0,0,1,1,2491.75,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,21129,2,0,0,0,0,1,1,2548.25,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,14,33791,2,0,0,0,0,1,1,16761,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,13,85337,2,0,0,0,0,1,1,53801,0
1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,7,43007,3,0,3,0,0,1,1,19755.5,0
1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1370,3,0,3,0,0,1,1,438.25,0
1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,1,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,4,26,2540,4,0,3,0,2,3,1,889.5,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,32,3497,3,0,0,0,2,3,1,2268.75,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,2,0,0,0,0,0,0,0,0,3,5,6642,3,0,0,0,0,1,1,5704,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,2,2,1,1,0,0,1,2,1,0,0,0,0,0,0,2,5,1401,2,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,3,2,2854,3,0,0,0,0,1,1,535.5,0
2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,17,2727,3,0,4,0,1,2,1,916,0
1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,43,5280,2,0,1,0,0,1,0.846153846,21480,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,35,1816,3,0,1,0,1,2,0.625,1087.75,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,2,32,98947,2,0,1,0,2,3,1,16956,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,17,19211,2,0,1,0,1,2,1,7701.75,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,11,962,2,0,1,0,1,2,1,741.5,1
2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,1,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,4,26,3122,4,0,4,0,2,3,1,1483,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,33,5580,3,0,1,0,2,3,1,11722.75,1
0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,2,10,526,2,1,1,0,1,2,1,2133.5,1
0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,2,0,1,2,13,6477,2,1,1,0,0,1,1,3036.75,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,1,2,0,1,1,0,0,1,0,0,1,0,1,1,0,1,3,31,1835048,3,1,1,0,1,2,1,959464,1
0,2,0,0,0,0,0,0,0,0,1,0,3,2,1,0,1,0,2,0,0,1,3,2,2,1,0,0,2,0,0,2,0,1,1,0,1,6,30,73787,6,1,2,1,0,1,1,50953,1
0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,31,29511,2,1,1,0,1,2,1,12944.5,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,1,2,10,8023,2,1,1,0,0,1,1,3696.25,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,2,0,1,1,0,0,0,3,0,0,0,0,1,0,1,2,13,1179,2,1,1,0,0,1,1,485,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,3,31,1932130,3,0,1,0,1,2,1,987578.75,1
0,2,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,1,0,0,0,3,2,2,1,0,0,2,0,0,1,0,1,1,0,0,6,30,71769,6,0,2,1,0,1,1,58271,1
0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,31,1809600,2,0,1,0,1,2,1,960595.75,1
0,2,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,1,0,1,0,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,5,23,9870,5,0,2,1,0,1,1,14789.75,1
0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,31,1808159,2,0,1,0,1,2,1,1008794.75,1
0,2,0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,0,1,0,1,0,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,5,30,9956,5,0,2,1,0,1,1,8333,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,13,1888,3,0,1,0,0,1,1,598.75,1
1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,17,1466,3,0,4,0,1,2,1,1205.75,0
0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,2,0,1,2,0,0,0,1,0,1,0,0,0,0,0,3,9,557,3,0,1,0,0,1,1,9070.25,1
0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,43,5184,2,0,1,0,0,1,0.846153846,17275,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,2,22,56273,2,0,1,0,2,3,1,11933.5,1
0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,22,26421,3,0,4,0,2,3,1,13664.5,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,2,0,0,0,0,0,0,0,2,1,348,2,0,1,0,0,1,0.914285714,5343.5,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,17,2496,2,0,1,0,1,2,1,533.75,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,33,11706,3,0,1,0,2,3,1,11488.75,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,2,0,3,1,0,0,0,2,1,0,0,0,0,0,0,2,13,2062,2,0,1,0,0,1,1,3243.75,1
1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,4,13454,3,0,2,0,0,1,1,1606.25,0
0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,1,2,2,0,0,0,0,1,0,0,0,1,0,0,2,19,11262,2,0,2,0,1,2,1,6306.25,1
0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,4,9060,3,0,2,0,0,1,1,1347,0
0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,8,884,2,0,2,0,0,1,1,436,0
0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,4,14544,3,0,2,0,0,1,1,2118.25,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,4,11373,3,0,2,0,0,1,1,1365,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,1,2,0,1,1,0,0,1,0,0,1,0,1,1,0,1,3,39,1904895,3,1,1,0,0,1,1,504040.75,0
0,0,1,0,0,0,0,0,0,0,1,1,3,1,1,0,2,0,2,0,0,2,3,1,2,1,0,0,2,0,0,1,1,1,1,0,1,6,38,73582,6,1,1,1,0,1,1,42751.5,0
0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,1,2,2,2,1,1,0,0,2,0,1,1,0,0,1,0,2,3,31,19060,3,2,2,1,0,1,0.657894737,6295,1
0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,39,6513,2,1,1,0,0,1,1,1247,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,3,43,2221863,3,0,1,0,0,1,1,614286.25,0
0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,2,0,1,0,0,1,3,1,2,1,0,0,2,0,0,0,1,1,1,0,0,6,44,85456,6,0,1,1,0,1,1,51438.5,0
0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,39,1833584,2,0,1,0,0,1,1,458644.75,0
0,0,1,0,0,0,0,0,0,0,2,1,3,2,0,0,1,0,1,0,1,1,2,1,2,1,0,0,1,0,0,0,2,0,0,0,0,5,38,77612,5,0,1,1,0,1,1,44916,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,4,22956,3,0,1,0,0,1,1,2395.5,0
0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,39,1862379,2,0,1,0,0,1,1,440815.5,0
0,0,1,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,1,0,1,1,2,1,2,1,0,0,1,0,0,0,2,0,0,0,0,5,38,72216,5,0,1,1,0,1,1,62173.75,0
1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,17,1536,3,0,4,0,1,2,1,829.25,0
0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,2,0,1,2,0,0,0,1,0,1,0,0,0,0,0,3,9,457,3,0,1,0,0,1,1,10839.75,1
0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,51,5254,2,0,1,0,0,1,0.824561404,18917.75,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,17,38,3,0,1,0,1,2,0.583333333,25.25,0
0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,22,18488,3,0,4,0,2,3,1,8333.25,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,27,9797,3,0,1,0,2,3,1,9823,1
1,0,1,1,0,0,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2550,3,1,3,0,0,1,1,662.75,0
1,0,1,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,1,1,2,3,1,0,0,1,2,1,0,0,0,0,0,1,3,9,1473,3,1,3,0,0,1,1,417.25,0
1,0,1,1,0,0,0,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,1223,3,1,3,0,0,1,1,216.75,0
1,0,1,1,0,0,0,0,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1118,3,1,3,0,0,1,1,381.25,0
1,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,2457,3,1,3,0,0,1,1,1665.75,0
1,0,1,0,1,0,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2484,3,1,3,0,0,1,1,570.25,0
1,0,1,0,1,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,1,1,2,3,1,0,0,1,2,1,0,0,0,0,0,1,3,9,1415,3,1,3,0,0,1,1,424,0
1,0,1,0,1,0,0,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,1002,3,1,3,0,0,1,1,254,0
1,0,1,0,1,0,0,0,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1567,3,1,3,0,0,1,1,551.25,0
1,0,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,2670,3,1,3,0,0,1,1,1601.5,0
1,0,1,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2311,3,1,3,0,0,1,1,1029.25,0
1,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,2713,3,1,3,0,0,1,1,2110.25,0
1,0,1,0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2242,3,1,3,0,0,1,1,1156.5,0
1,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,2408,3,1,3,0,0,1,1,1636.75,0
1,0,1,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2337,3,1,3,0,0,1,1,632.5,0
1,0,1,0,0,0,0,1,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,1055,3,1,3,0,0,1,1,341,0
1,0,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,2244,3,1,3,0,0,1,1,760.5,0
1,0,1,0,0,0,0,0,1,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,1933,3,1,3,0,0,1,1,450,0
1,0,1,0,0,0,0,0,1,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,1064,3,1,3,0,0,1,1,496,0
1,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,2290,3,1,3,0,0,1,1,1666.75,0
1,0,1,0,0,0,0,0,0,1,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2181,3,1,3,0,0,1,1,0,0
1,0,1,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0,1,0,0,1,1,2,3,1,0,0,1,2,1,0,0,0,0,0,1,3,9,1354,3,1,3,0,0,1,1,0,0
1,0,1,0,0,0,0,0,0,1,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,1019,3,1,3,0,0,1,1,0,0
1,0,1,0,0,0,0,0,0,1,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1595,3,1,3,0,0,1,1,0,0
1,0,1,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,1470,3,1,3,0,0,1,1,0,0
1,1,1,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2116,3,1,3,0,0,1,1,0,0
1,1,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,1,1,2,3,1,0,0,1,2,1,0,0,0,0,0,1,3,9,1287,3,1,3,0,0,1,1,0,0
1,1,1,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,951,3,1,3,0,0,1,1,0,0
1,1,1,0,0,0,0,0,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1401,3,1,3,0,0,1,1,0,0
1,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,1224,3,1,3,0,0,1,1,0,0
0,2,1,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,1980,3,1,3,0,0,1,1,0,0
0,2,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,1,1,2,3,1,0,0,1,2,1,0,0,0,0,0,1,3,9,1131,3,1,3,0,0,1,1,0,0
0,2,1,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,942,3,1,3,0,0,1,1,0,0
0,2,1,0,0,0,0,0,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1476,3,1,3,0,0,1,1,0,0
0,2,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,1548,3,1,3,0,0,1,1,0,0
0,1,2,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2060,3,1,3,0,0,1,1,0,0
0,1,2,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,769,3,1,3,0,0,1,1,0,0
0,1,2,0,0,0,0,0,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1283,3,1,3,0,0,1,1,0,0
0,1,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,1239,3,1,3,0,0,1,1,0,0
0,1,1,1,0,0,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,1659,3,1,3,0,0,1,1,0,0
0,1,1,1,0,0,0,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,830,3,1,3,0,0,1,1,0,0
0,1,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,1180,3,1,3,0,0,1,1,0,0
0,1,1,0,1,0,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,2081,3,1,3,0,0,1,1,0,0
0,1,1,0,1,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,1,1,2,3,1,0,0,1,2,1,0,0,0,0,0,1,3,9,1170,3,1,3,0,0,1,1,0,0
0,1,1,0,1,0,0,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,880,3,1,3,0,0,1,1,0,0
0,1,1,0,1,0,0,0,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1533,3,1,3,0,0,1,1,0,0
0,1,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,1432,3,1,3,0,0,1,1,0,0
0,1,1,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,1916,3,1,3,0,0,1,1,0,0
0,1,1,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,1,1,2,3,1,0,0,1,2,1,0,0,0,0,0,1,3,9,1213,3,1,3,0,0,1,1,0,0
0,1,1,0,0,1,0,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,870,3,1,3,0,0,1,1,0,0
0,1,1,0,0,1,0,0,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1239,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,1680,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,1,0,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,699,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,1,0,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1151,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,1438,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,1962,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,0,1,0,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,771,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,0,1,0,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1238,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0,1,2,0,0,0,0,0,1,3,9,1164,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,0,0,1,0,2,0,4,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,1896,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,0,0,1,0,0,1,3,1,1,2,0,0,2,0,0,2,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,3,9,795,3,1,3,0,0,1,1,0,0
0,1,1,0,0,0,0,0,1,0,1,0,4,1,4,0,0,0,2,0,1,2,1,1,2,1,0,1,1,0,2,2,0,0,1,0,1,3,9,1237,3,1,3,0,0,1,1,0,0
